J	Tian, Na; Li, Jialiang; Shi, Jinming; Sui, Guangchao								From General Aberrant Alternative Splicing in Cancers and Its Therapeutic Application to the Discovery of an Oncogenic DMTF1 Isoform								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				18	3					191	10.3390/ijms18030191			MAR 2017	2017										6							WOS:000396253700001		
J	Lewis, Cole J. T.; Pan, Tao; Kalsotra, Auinash								RNA modifications and structures cooperate to guide RNA-protein interactions								NATURE REVIEWS MOLECULAR CELL BIOLOGY				18	3			202	210		10.1038/nrm.2016.163			MAR 2017	2017										66							WOS:000394569200011		
J	Chen, Li; Weinmeister, Robert; Kralovicova, Jana; Eperon, Lucy P.; Vorechovsky, Igor; Hudson, Andrew J.; Eperon, Ian C.								Stoichiometries of U2AF35, U2AF65 and U2 snRNP reveal new early spliceosome assembly pathways								NUCLEIC ACIDS RESEARCH				45	4			2051	2067		10.1093/nar/gkw860			FEB 28 2017	2017										6							WOS:000396055400048		
J	Haberman, Nejc; Huppertz, Ina; Attig, Jan; Koenig, Julian; Wang, Zhen; Hauer, Christian; Hentze, Matthias W.; Kulozik, Andreas E.; Le Hir, Herve; Curk, Tomaz; Sibley, Christopher R.; Zarnack, Kathi; Ule, Jernej								Insights into the design and interpretation of iCLIP experiments								GENOME BIOLOGY				18						7	10.1186/s13059-016-1130-x			JAN 16 2017	2017										26							WOS:000391891200003		
J	Mang, Yuanyi; Li, Li; Ran, Jianghua; Zhang, Shengning; Liu, Jing; Li, Laibang; Chen, Yiming; Liu, Jian; Gao, Yang; Ren, Gang								Long noncoding RNA NEAT1 promotes cell proliferation and invasion by regulating hnRNP A2 expression in hepatocellular carcinoma cells								ONCOTARGETS AND THERAPY				10				1003	1016		10.2147/OTT.S116319			2017	2017										40							WOS:000394512500001		
J	Nicholson, Cindo O.; Friedersdorf, Matthew; Keene, Jack D.								Quantifying RNA binding sites transcriptome-wide using DO-RIP-seq								RNA				23	1			32	46		10.1261/rna.058115.116			JAN 2017	2017										20							WOS:000391687100005		
J	Zhou, Rui; Park, Juw Won; Chun, Rene F.; Lisse, Thomas S.; Garcia, Alejandro J.; Zavala, Kathryn; Sea, Jessica L.; Lu, Zhi-xiang; Xu, Jianzhong; Adams, John S.; Xing, Yi; Hewison, Martin								Concerted effects of heterogeneous nuclear ribonucleoprotein C1/C2 to control vitamin D-directed gene transcription and RNA splicing in human bone cells								NUCLEIC ACIDS RESEARCH				45	2			606	618		10.1093/nar/gkw851			JAN 2017	2017										1							WOS:000396576300014		
J	Kralovicova, Jana; Vorechovsky, Igor								Alternative splicing of U2AF1 reveals a shared repression mechanism for duplicated exons								NUCLEIC ACIDS RESEARCH				45	1			417	434		10.1093/nar/gkw733			JAN 2017	2017										3							WOS:000396575100037		
J	Mele, Marta; Mattioli, Kaia; Mallard, William; Shechner, David M.; Gerhardinger, Chiara; Rinn, John L.								Chromatin environment, transcriptional regulation, and splicing distinguish lincRNAs and mRNAs								GENOME RESEARCH				27	1			27	37		10.1101/gr.214205.116			JAN 2017	2017										36							WOS:000391906500003		
J	Dassi, Erik								Handshakes and Fights: The Regulatory Interplay of RNA-Binding Proteins								FRONTIERS IN MOLECULAR BIOSCIENCES				4						UNSP 67	10.3389/fmolb.2017.00067			2017	2017										15							WOS:000455311400032		
J	Wongpalee, Somsakul Pop; Vashisht, Ajay; Sharma, Shalini; Chui, Darryl; Wohlschlegel, James A.; Black, Douglas L.								Large-scale remodeling of a repressed exon ribonucleoprotein to an exon definition complex active for splicing								eLife				5						e19743	10.7554/eLife.19743			NOV 24 2016	2016										9							WOS:000389230900001		
J	Attig, Jan; Mozos, Igor Ruiz de los; Haberman, Nejc; Wang, Zhen; Emmett, Warren; Zarnack, Kathi; Konig, Julian; Ule, Jernej								Splicing repression allows the gradual emergence of new Alu-exons in primate evolution								ELIFE				5						e19545	10.7554/eLife.19545			NOV 18 2016	2016										21							WOS:000388685800001		
J	Garcia-Perez, Jose L.; Widmann, Thomas J.; Adams, Ian R.								The impact of transposable elements on mammalian development								DEVELOPMENT				143	22			4101	4114		10.1242/dev.132639			NOV 15 2016	2016										37							WOS:000393453300003		
J	Hu, Shanshan; Wang, Xiaolin; Shan, Ge								Insertion of an Alu element in a lncRNA leads to primate-specific modulation of alternative splicing								NATURE STRUCTURAL & MOLECULAR BIOLOGY				23	11			1011	1019		10.1038/nsmb.3302			NOV 2016	2016										21							WOS:000386992700012		
J	Taliaferro, J. Matthew; Lambert, Nicole J.; Sudmant, Peter H.; Dominguez, Daniel; Merkin, Jason J.; Alexis, Maria S.; Bazile, Cassandra A.; Burge, Christopher B.								RNA Sequence Context Effects Measured In Vitro Predict In Vivo Protein Binding and Regulation								MOLECULAR CELL				64	2			294	306		10.1016/j.molcel.2016.08.035			OCT 20 2016	2016										29							WOS:000389515000010		
J	Girardot, Charles; Scholtalbers, Jelle; Sauer, Sajoscha; Su, Shu-Yi; Furlong, Eileen E. M.								Je, a versatile suite to handle multiplexed NGS libraries with unique molecular identifiers								BMC BIOINFORMATICS				17						419	10.1186/s12859-016-1284-2			OCT 8 2016	2016										21							WOS:000386096000001		
J	Hollander, Dror; Naftelberg, Shiran; Lev-Maor, Galit; Kornblihtt, Alberto R.; Ast, Gil								How Are Short Exons Flanked by Long Introns Defined and Committed to Splicing?								TRENDS IN GENETICS				32	10			596	606		10.1016/j.tig.2016.07.003			OCT 2016	2016										19							WOS:000384856300003		
J	Citartan, Marimuthu; Ch'ng, Ewe-Seng; Rozhdestvensky, Timofey S.; Tang, Thean-Hock								Aptamers as the 'capturing' agents in aptamer-based capture assays								MICROCHEMICAL JOURNAL				128				187	197		10.1016/j.microc.2016.04.019			SEP 2016	2016										15							WOS:000379633800026		
J	Goodier, John L.								Restricting retrotransposons: a review								MOBILE DNA				7						16	10.1186/s13100-016-0070-z			AUG 11 2016	2016										97							WOS:000381385800001		
J	Seo, Joonbae; Singh, Natalia N.; Ottesen, Eric W.; Lee, Brian M.; Singh, Ravindra N.								A novel human-specific splice isoform alters the critical C-terminus of Survival Motor Neuron protein								SCIENTIFIC REPORTS				6						30778	10.1038/srep30778			AUG 2 2016	2016										15							WOS:000380636000001		
J	Gruber, Andreas J.; Schmidt, Ralf; Gruber, Andreas R.; Martin, Georges; Ghosh, Souvik; Belmadani, Manuel; Keller, Walter; Zavolan, Mihaela								A comprehensive analysis of 3 ' end sequencing data sets reveals novel polyadenylation signals and the repressive role of heterogeneous ribonucleoprotein C on cleavage and polyadenylation								GENOME RESEARCH				26	8			1145	1159		10.1101/gr.202432.115			AUG 2016	2016										54							WOS:000381733000013		
J	Torres, Manon; Becquet, Denis; Blanchard, Marie-Pierre; Guillen, Severine; Boyer, Benedicte; Moreno, Mathias; Franc, Jean-Louis; Francois-Bellan, Anne-Marie								Circadian RNA expression elicited by 3 '-UTR IRAlu-paraspeckle associated elements								ELIFE				5						e14837	10.7554/eLife.14837			JUL 21 2016	2016										14							WOS:000380846100001		
J	Sibley, Christopher R.; Blazquez, Lorea; Ule, Jernej								Lessons from non-canonical splicing								NATURE REVIEWS GENETICS				17	7			407	421		10.1038/nrg.2016.46			JUL 2016	2016										61							WOS:000378088700012		
J	Zarnegar, Brian J.; Flynn, Ryan A.; Shen, Ying; Do, Brian T.; Chang, Howard Y.; Khavari, Paul A.								irCLIP platform for efficient characterization of protein-RNA interactions								NATURE METHODS				13	6			489	+		10.1038/NMETH.3840			JUN 2016	2016										68							WOS:000377480100014		
J	Strazar, Martin; Zitnik, Marinka; Zupan, Blaz; Ule, Jernej; Curk, Tomaz								Orthogonal matrix factorization enables integrative analysis of multiple RNA binding proteins								BIOINFORMATICS				32	10			1527	1535		10.1093/bioinformatics/btw003			MAY 15 2016	2016										29							WOS:000376656900012		
J	Nishtala, Sneha; Neelamraju, Yaseswini; Janga, Sarath Chandra								Dissecting the expression relationships between RNA-binding proteins and their cognate targets in eukaryotic post-transcriptional regulatory networks								SCIENTIFIC REPORTS				6						25711	10.1038/srep25711			MAY 10 2016	2016										7							WOS:000375489800001		
J	Cao, Guangchao; Li, Hua-Bing; Yin, Zhinan; Flavell, Richard A.								Recent advances in dynamic m(6)A RNA modification								OPEN BIOLOGY				6	4					160003	10.1098/rsob.160003			APR 2016	2016										59							WOS:000374746600008		
J	Zhang, Ziqiang; Zhou, Nanjiang; Huang, Jianguo; Ho, Tsui-Ting; Zhu, Zhuxian; Qiu, Zhongmin; Zhou, Xinchun; Bai, Chunxue; Wu, Fangting; Xu, Min; Mo, Yin-Yuan								Regulation of androgen receptor splice variant AR3 by PCGEM1								ONCOTARGET				7	13			15481	15491		10.18632/oncotarget.7139			MAR 29 2016	2016										23							WOS:000375692900017		
J	Ji, Xinjun; Park, Juw Won; Bahrami-Samani, Emad; Lin, Lan; Duncan-Lewis, Christopher; Pherribo, Gordon; Xing, Yi; Liebhaber, Stephen A.								alpha CP binding to a cytosine-rich subset of polypyrimidine tracts drives a novel pathway of cassette exon splicing in the mammalian transcriptome								NUCLEIC ACIDS RESEARCH				44	5			2283	2297		10.1093/nar/gkw088			MAR 18 2016	2016										15							WOS:000373723100036		
J	Tajaddod, Mansoureh; Jantsch, Michael F.; Licht, Konstantin								The dynamic epitranscriptome: A to I editing modulates genetic information								CHROMOSOMA				125	1			51	63		10.1007/s00412-015-0526-9			MAR 2016	2016										16							WOS:000370954600005		
J	Zhou, Katherine I.; Parisien, Marc; Dai, Qing; Liu, Nian; Diatchenko, Luda; Sachleben, Joseph R.; Pan, Tao								N-6-Methyladenosine Modification in a Long Noncoding RNA Hairpin Predisposes Its Conformation to Protein Binding								JOURNAL OF MOLECULAR BIOLOGY				428	5			822	833		10.1016/j.jmb.2015.08.021			FEB 27 2016	2016										55							WOS:000374072800010		
J	Elbarbary, Reyad A.; Lucas, Bronwyn A.; Maquat, Lynne E.								Retrotransposons as regulators of gene expression								SCIENCE				351	6274					aac7247	10.1126/science.aac7247			FEB 12 2016	2016										107							WOS:000369810000031		
J	Liu, Nian; Pan, Tao								N-6-methyladenosine-encoded epitranscriptomics								NATURE STRUCTURAL & MOLECULAR BIOLOGY				23	2			98	102		10.1038/nsmb.3162			FEB 2016	2016										76							WOS:000369220800004		
J	Lin, Lan; Jiang, Peng; Park, Juw Won; Wang, Jinkai; Lu, Zhi-xiang; Lam, Maggie P. Y.; Ping, Peipei; Xing, Yi								The contribution of Alu exons to the human proteome								GENOME BIOLOGY				17						15	10.1186/s13059-016-0876-5			JAN 28 2016	2016										17							WOS:000368904400001		
J	Kralovicova, Jana; Knut, Marcin; Cross, Nicholas C. P.; Vorechovsky, Igor								Exon-centric regulation of ATM expression is population-dependent and amenable to antisense modification by pseudoexon targeting								SCIENTIFIC REPORTS				6						18741	10.1038/srep18741			JAN 6 2016	2016										3							WOS:000368656800001		
J	Bondy-Chorney, Emma; Parks, Tara E. Crawford; Ravel-Chapuis, Aymeric; Jasmin, Bernard J.; Cote, Jocelyn								Staufen1s role as a splicing factor and a disease modifier in Myotonic Dystrophy Type I								RARE DISEASES				4	1					e1225644	10.1080/21675511.2016.1225644			2016	2016										1							WOS:000399083900019		
J	Sutandy, F. X. Reymond; Hildebrandt, Andrea; Koenig, Julian								Profiling the Binding Sites of RNA-Binding Proteins with Nucleotide Resolution Using iCLIP								Methods in Molecular Biology				1358				175	195		10.1007/978-1-4939-3067-8_11			2016	2016										5							WOS:000368702400012		
J	Lee, Ja-Rang; Kim, Young-Hyun; Park, Sang-Je; Choe, Se-Hee; Cho, Hyeon-Mu; Lee, Sang-Rae; Kim, Sun-Uk; Kim, Ji-Su; Sim, Bo-Woong; Song, Bong-Seok; Jeong, Kang-Jin; Lee, Youngjeon; Jin, Yeung Bae; Kang, Philyong; Huh, Jae-Won; Chang, Kyu-Tae								Identification of Alternative Variants and Insertion of the Novel Polymorphic AluYl17 in TSEN54 Gene during Primate Evolution								INTERNATIONAL JOURNAL OF GENOMICS										1679574	10.1155/2016/1679574			2016	2016										3							WOS:000391632800001		
J	Connerty, Patrick; Ahadi, Alireza; Hutvagner, Gyorgy								RNA Binding Proteins in the miRNA Pathway								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				17	1					31	10.3390/ijms17010031			JAN 2016	2016										34							WOS:000374583800030		
J	Bondy-Chorney, Emma; Parks, Tara E. Crawford; Ravel-Chapuis, Aymeric; Klinck, Roscoe; Rocheleau, Lynda; Pelchat, Martin; Chabot, Benoit; Jasmin, Bernard J.; Cote, Jocelyn								Staufen1 Regulates Multiple Alternative Splicing Events either Positively or Negatively in DM1 Indicating Its Role as a Disease Modifier								PLOS GENETICS				12	1					e1005827	10.1371/journal.pgen.1005827			JAN 2016	2016										16							WOS:000369368200050		
J	Melnik, Bodo C.								Milk: an epigenetic amplifier of FTO-mediated transcription? Implications for Western diseases								JOURNAL OF TRANSLATIONAL MEDICINE				13						385	10.1186/s12967-015-0746-z			DEC 21 2015	2015										14							WOS:000367153000001		
J	Tajnik, Mojca; Vigilante, Alessandra; Braun, Simon; Haenel, Heike; Luscombe, Nicholas M.; Ule, Jernej; Zarnack, Kathi; Koenig, Julian								Intergenic Alu exonisation facilitates the evolution of tissue-specific transcript ends								NUCLEIC ACIDS RESEARCH				43	21			10492	10505		10.1093/nar/gkv956			DEC 2 2015	2015										15							WOS:000366410900043		
J	Sohail, Muhammad; Xie, Jiuyong								Diverse regulation of 3' splice site usage								CELLULAR AND MOLECULAR LIFE SCIENCES				72	24			4771	4793		10.1007/s00018-015-2037-5			DEC 2015	2015										6							WOS:000365220200006		
J	Iadevaia, Valentina; Gerber, Andre P.								Combinatorial Control of mRNA Fates by RNA-Binding Proteins and Non-Coding RNAs								BIOMOLECULES				5	4			2207	2222		10.3390/biom5042207			DEC 2015	2015										30							WOS:000367537500004		
J	Shkreta, Lulzim; Chabot, Benoit								The RNA Splicing Response to DNA Damage								BIOMOLECULES				5	4			2935	2977		10.3390/biom5042935			DEC 2015	2015										45							WOS:000367537500033		
J	Lai, John; An, Jiyuan; Seim, Inge; Walpole, Carina; Hoffman, Andrea; Moya, Leire; Srinivasan, Srilakshmi; Perry-Keene, Joanna L.; Wang, Chenwei; Lehman, Melanie L.; Nelson, Colleen C.; Clements, Judith A.; Batra, Jyotsna		Australian Prostate Canc Bioresour						Fusion transcript loci share many genomic features with non-fusion loci								BMC GENOMICS				16						1021	10.1186/s12864-015-2235-4			DEC 1 2015	2015										10							WOS:000365481000002		
J	Caudron-Herger, Maiwen; Pankert, Teresa; Seiler, Jeanette; Nemeth, Attila; Voit, Renate; Grummt, Ingrid; Rippe, Karsten								Alu element-containing RNAs maintain nucleolar structure and function								EMBO JOURNAL				34	22			2758	2774		10.15252/embj.201591458			NOV 12 2015	2015										43							WOS:000366604300007		
J	Cienikova, Zuzana; Jayne, Sandrine; Damberger, Fred Franz; Allain, Frederic Hai-Trieu; Maris, Christophe								Evidence for cooperative tandem binding of hnRNP C RRMs in mRNA processing								RNA				21	11			1931	1942		10.1261/rna.052373.115			NOV 2015	2015										7							WOS:000363997200010		
J	Daniel, Chammiran; Behm, Mikaela; Ohman, Marie								The role of Alu elements in the cis-regulation of RNA processing								CELLULAR AND MOLECULAR LIFE SCIENCES				72	21			4063	4076		10.1007/s00018-015-1990-3			NOV 2015	2015										15							WOS:000363023200005		
J	Shakola, Felitsiya; Suri, Parul; Ruggiu, Matteo								Splicing Regulation of Pro-Inflammatory Cytokines and Chemokines: At the Interface of the Neuroendocrine and Immune Systems								BIOMOLECULES				5	3			2073	2100		10.3390/biom5032073			SEP 2015	2015										11							WOS:000362504200043		
J	Catania, Francesco; Schmitz, Juergen								On the path to genetic novelties: insights from programmed DNA elimination and RNA splicing								WILEY INTERDISCIPLINARY REVIEWS-RNA				6	5			547	561		10.1002/wrna.1293			SEP-OCT 2015	2015										6							WOS:000360088000005		
J	Hauer, Christian; Curk, Tomaz; Anders, Simon; Schwarzl, Thomas; Alleaume, Anne-Marie; Sieber, Jana; Hollerer, Ina; Bhuvanagiri, Madhuri; Huber, Wolfgang; Hentze, Matthias W.; Kulozik, Andreas E.								Improved binding site assignment by high-resolution mapping of RNA-protein interactions using iCLIP								NATURE COMMUNICATIONS				6						7921	10.1038/ncomms8921			AUG 2015	2015										15							WOS:000360346000003		
J	Hennig, Janosch; Sattler, Michael								Deciphering the protein-RNA recognition code: Combining large-scale quantitative methods with structural biology								BIOESSAYS				37	8			899	908		10.1002/bies.201500033			AUG 2015	2015										13							WOS:000358367000011		
J	Morales, Maria E.; Servant, Geraldine; Ade, Catherine; Roy-Engel, Astrid M.								Altering Genomic Integrity: Heavy Metal Exposure Promotes Transposable Element-Mediated Damage								BIOLOGICAL TRACE ELEMENT RESEARCH				166	1			24	33		10.1007/s12011-015-0298-3			JUL 2015	2015						8th Conference on Metal Toxicity and Carcinogenesis	OCT 26-29, 2014		Albuquerque, NM	6							WOS:000356248400004		
J	Dhanjal, Soniya; Kajitani, Naoko; Glahder, Jacob; Mossberg, Ann-Kristin; Johansson, Cecilia; Schwartz, Stefan								Heterogeneous Nuclear Ribonucleoprotein C Proteins Interact with the Human Papillomavirus Type 16 (HPV16) Early 3 '-Untranslated Region and Alleviate Suppression of HPV16 Late L1 mRNA Splicing								JOURNAL OF BIOLOGICAL CHEMISTRY				290	21			13354	13371		10.1074/jbc.M115.638098			MAY 22 2015	2015										8							WOS:000354975700033		
J	Kelly, Steven; Georgomanolis, Theodore; Zirkel, Anne; Diermeier, Sarah; O'Reilly, Dawn; Murphy, Shona; Laengst, Gernot; Cook, Peter R.; Papantonis, Argyris								Splicing of many human genes involves sites embedded within introns								NUCLEIC ACIDS RESEARCH				43	9			4721	4732		10.1093/nar/gkv386			MAY 19 2015	2015										14							WOS:000355928800034		
J	Wu, Tongbin; Fu, Xiang-Dong								Genomic functions of U2AF in constitutive and regulated splicing								RNA BIOLOGY				12	5			479	485		10.1080/15476286.2015.1020272			MAY 4 2015	2015										12							WOS:000354042400001		
J	Bahrami-Samani, Emad; Vo, Dat T.; de Araujo, Patricia Rosa; Vogel, Christine; Smith, Andrew D.; Penalva, Luiz O. F.; Uren, Philip J.								Computational challenges, tools, and resources for analyzing co- and post-transcriptional events in high throughput								WILEY INTERDISCIPLINARY REVIEWS-RNA				6	3			291	310		10.1002/wrna.1274			MAY-JUN 2015	2015										10							WOS:000352808400002		
J	Kralovicova, Jana; Knut, Marcin; Cross, Nicholas C. P.; Vorechovsky, Igor								Identification of U2AF(35)-dependent exons by RNA-Seq reveals a link between 3 ' splice-site organization and activity of U2AF-related proteins								NUCLEIC ACIDS RESEARCH				43	7			3747	3763		10.1093/nar/gkv194			APR 20 2015	2015										18							WOS:000354722500035		
J	Sokol, Martin; Jessen, Karen Margrethe; Pedersen, Finn Skou								Human endogenous retroviruses sustain complex and cooperative regulation of gene-containing loci and unannotated megabase-sized regions								RETROVIROLOGY				12						32	10.1186/s12977-015-0161-9			APR 17 2015	2015										10							WOS:000353992200001		
J	Zhou, Rui; Chun, Rene F.; Lisse, Thomas S.; Garcia, Alejandro J.; Xu, Jianzhong; Adams, John S.; Hewison, Martin								Vitamin D and alternative splicing of RNA								JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY				148				310	317		10.1016/j.jsbmb.2014.09.025			APR 2015	2015										7							WOS:000351786200047		
J	Erkelenz, Steffen; Hillebrand, Frank; Widera, Marek; Theiss, Stephan; Fayyaz, Anaam; Degrandi, Daniel; Pfeffer, Klaus; Schaal, Heiner								Balanced splicing at the Tat-specific HIV-1 3 ' ss A3 is critical for HIV-1 replication								RETROVIROLOGY				12						29	10.1186/s12977-015-0154-8			MAR 28 2015	2015										18							WOS:000353991200001		
J	Sugimoto, Yoichiro; Vigilante, Alessandra; Darbo, Elodie; Zirra, Alexandra; Militti, Cristina; D'Ambrogio, Andrea; Luscombe, Nicholas M.; Ule, Jernej								hiCLIP reveals the in vivo atlas of mRNA secondary structures recognized by Staufen 1								NATURE				519	7544			491	+		10.1038/nature14280			MAR 26 2015	2015										111							WOS:000351602800060		
J	Ayarpadikannan, Selvam; Lee, Hee-Eun; Han, Kyudong; Kim, Heui-Soo								Transposable element-driven transcript diversification and its relevance to genetic disorders								GENE				558	2			187	194		10.1016/j.gene.2015.01.039			MAR 10 2015	2015										8							WOS:000350089300002		
J	Coelho, Miguel B.; Attig, Jan; Bellora, Nicolas; Koenig, Julian; Hallegger, Martina; Kayikci, Melis; Eyras, Eduardo; Ule, Jernej; Smith, Christopher W. J.								Nuclear matrix protein Matrin3 regulates alternative splicing and forms overlapping regulatory networks with PTB								EMBO JOURNAL				34	5			653	668		10.15252/embj.201489852			MAR 4 2015	2015										51							WOS:000350693400007		
J	Liu, Nian; Dai, Qing; Zheng, Guanqun; He, Chuan; Parisien, Marc; Pan, Tao								N-6-methyladenosine-dependent RNA structural switches regulate RNA-protein interactions								NATURE				518	7540			560	564		10.1038/nature14234			FEB 26 2015	2015										402							WOS:000350097300052		
J	Calo, Eliezer; Flynn, Ryan A.; Martin, Lance; Spitale, Robert C.; Chang, Howard Y.; Wysocka, Joanna								RNA helicase DDX21 coordinates transcription and ribosomal RNA processing								NATURE				518	7538			249	U269		10.1038/nature13923			FEB 12 2015	2015										94							WOS:000349190300042		
J	Lubas, Michal; Andersen, Peter Refsing; Schein, Aleks; Dziembowski, Andrzej; Kudla, Grzegorz; Jensen, Torben Heick								The Human Nuclear Exosome Targeting Complex Is Loaded onto Newly Synthesized RNA to Direct Early Ribonucleolysis								CELL REPORTS				10	2			178	192		10.1016/j.celrep.2014.12.026			JAN 13 2015	2015										75							WOS:000348036600007		
J	Papasaikas, Panagiotis; Ramon Tejedor, J.; Vigevani, Luisa; Valcarcel, Juan								Functional Splicing Network Reveals Extensive Regulatory Potential of the Core Spliceosomal Machinery								MOLECULAR CELL				57	1			7	22		10.1016/j.molcel.2014.10.030			JAN 8 2015	2015										79							WOS:000347711100003		
J	Chenais, Benoit								Transposable Elements in Cancer and Other Human Diseases								CURRENT CANCER DRUG TARGETS				15	3			227	242		10.2174/1568009615666150317122506			2015	2015										16							WOS:000354458000007		
J	Zhang Yin; Xie ShuJuan; Xu Hui; Qu LiangHu								CLIP: viewing the RNA world from an RNA-protein interactome perspective								SCIENCE CHINA-LIFE SCIENCES				58	1			75	88		10.1007/s11427-014-4764-5			JAN 2015	2015										8							WOS:000347720800010		
J	Flynn, Ryan A.; Martin, Lance; Spitale, Robert C.; Do, Brian T.; Sagan, Selena M.; Zarnegar, Brian; Qu, Kun; Khavari, Paul A.; Quake, Stephen R.; Sarnow, Peter; Chang, Howard Y.								Dissecting noncoding and pathogen RNA-protein interactomes								RNA				21	1			135	143		10.1261/rna.047803.114			JAN 2015	2015										42							WOS:000346896200011		
J	Naftelberg, Shiran; Schor, Ignacio E.; Ast, Gil; Kornblihtt, Alberto R.								Regulation of Alternative Splicing Through Coupling with Transcription and Chromatin Structure								Annual Review of Biochemistry				84				165	198		10.1146/annurev-biochem-060614-034242			2015	2015										166							WOS:000355765300008		
J	Afroz, Tariq; Cienikova, Zuzana; Clery, Antoine; Allain, Frederic H. T.								One, Two, Three, Four! How Multiple RRMs Read the Genome Sequence								Methods in Enzymology				558				235	278		10.1016/bs.mie.2015.01.015			2015	2015										33							WOS:000405656400010		
J	Howard, Jonathan M.; Sanford, Jeremy R.								The RNAissance family: SR proteins as multifaceted regulators of gene expression								WILEY INTERDISCIPLINARY REVIEWS-RNA				6	1			93	110		10.1002/wrna.1260			JAN-FEB 2015	2015										67							WOS:000346338700006		
J	Shao, Changwei; Yang, Bo; Wu, Tongbin; Huang, Jie; Tang, Peng; Zhou, Yu; Zhou, Jie; Qiu, Jinsong; Jiang, Li; Li, Hairi; Chen, Geng; Sun, Hui; Zhang, Yi; Denise, Alain; Zhang, Dong-Er; Fu, Xiang-Dong								Mechanisms for U2AF to define 3 ' splice sites and regulate alternative splicing in the human genome								NATURE STRUCTURAL & MOLECULAR BIOLOGY				21	11			997	1005		10.1038/nsmb.2906			NOV 2014	2014										73							WOS:000344513400010		
J	Nasrin, Farhana; Rahman, Mohammad Alinoor; Masuda, Akio; Ohe, Kenji; Takeda, Jun-ichi; Ohno, Kinji								HnRNP C, YB-1 and hnRNP L coordinately enhance skipping of human MUSK exon 10 to generate a Wnt-insensitive MuSK isoform								SCIENTIFIC REPORTS				4						6841	10.1038/srep06841			OCT 30 2014	2014										15							WOS:000343986400012		
J	Cienikova, Zuzana; Damberger, Fred F.; Hall, Jonathan; Allain, Frederic H. -T.; Maris, Christophe								Structural and Mechanistic Insights into Poly(uridine) Tract Recognition by the hnRNP C RNA Recognition Motif								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				136	41			14536	14544		10.1021/ja507690d			OCT 15 2014	2014										25							WOS:000343276900037		
J	Liao, J-M; Zhou, X.; Gatignol, A.; Lu, H.								Ribosomal proteins L5 and L11 co-operatively inactivate c-Myc via RNA-induced silencing complex								ONCOGENE				33	41			4916	4923		10.1038/onc.2013.430			OCT 9 2014	2014										26							WOS:000343767900004		
J	Raj, Bushra; Irimia, Manuel; Braunschweig, Ulrich; Sterne-Weiler, Timothy; O'Hanlon, Dave; Lin, Zhen-Yuan; Chen, Ginny I.; Easton, Laura E.; Ule, Jernej; Gingras, Anne-Claude; Eyras, Eduardo; Blencowe, Benjamin J.								A Global Regulatory Mechanism for Activating an Exon Network Required for Neurogenesis								MOLECULAR CELL				56	1			90	103		10.1016/j.molcel.2014.08.011			OCT 2 2014	2014										58							WOS:000344484400011		
J	Fu, Xiang-Dong; Ares, Manuel, Jr.								Context-dependent control of alternative splicing by RNA-binding proteins								NATURE REVIEWS GENETICS				15	10			689	701		10.1038/nrg3778			OCT 2014	2014										342							WOS:000342249700013		
J	Baejen, Carlo; Torkler, Phillipp; Gressel, Saskia; Essig, Katharina; Soeding, Johannes; Cramer, Patrick								Transcriptome Maps of mRNP Biogenesis Factors Define Pre-mRNA Recognition								MOLECULAR CELL				55	5			745	757		10.1016/j.molcel.2014.08.005			SEP 4 2014	2014										54							WOS:000342618700010		
J	Sibley, Christopher R.								Regulation of gene expression through production of unstable mRNA isoforms								BIOCHEMICAL SOCIETY TRANSACTIONS				42				1196	1205		10.1042/BST20140102			AUG 2014	2014										12							WOS:000340329200078		
J	van der Lee, Robin; Buljan, Marija; Lang, Benjamin; Weatheritt, Robert J.; Daughdrill, Gary W.; Dunker, A. Keith; Fuxreiter, Monika; Gough, Julian; Gsponer, Joerg; Jones, David T.; Kim, Philip M.; Kriwacki, Richard W.; Oldfield, Christopher J.; Pappu, Rohit V.; Tompa, Peter; Uversky, Vladimir N.; Wright, Peter E.; Babu, M. Madan								Classification of Intrinsically Disordered Regions and Proteins								CHEMICAL REVIEWS				114	13			6589	6631		10.1021/cr400525m			JUL 9 2014	2014										606							WOS:000338980600003		
J	Tiedje, Christopher; Holtmann, Helmut; Gaestel, Matthias								The Role of Mammalian MAPK Signaling in Regulation of Cytokine mRNA Stability and Translation								JOURNAL OF INTERFERON AND CYTOKINE RESEARCH				34	4			220	232		10.1089/jir.2013.0146			APR 1 2014	2014										44							WOS:000333763800002		
J	Wang, Chen; Huang, Sui								Nuclear function of Alus								NUCLEUS				5	2			131	137		10.4161/nucl.28005			MAR-APR 2014	2014										15							WOS:000337956100010		
J	Mallinjoud, Pierre; Villemin, Jean-Philippe; Mortada, Hussein; Espinoza, Micaela Polay; Desmet, Francois-Olivier; Samaan, Samaan; Chautard, Emilie; Tranchevent, Leon-Charles; Auboeuf, Didier								Endothelial, epithelial, and fibroblast cells exhibit specific splicing programs independently of their tissue of origin								GENOME RESEARCH				24	3			511	521		10.1101/gr.162933.113			MAR 2014	2014										38							WOS:000332246100014		
